0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






1.32776e-12,8.29575e-13,1.14493e-12,1.61054e-12,1.3085e-12,1.01624e-12,1.90605e-12,1.36303e-12,1.59085e-12,1.18405e-12,1.02132e-12,1.25419e-12
2.93137e-09,2.25676e-09,2.41431e-09,3.80054e-09,8.65334e-10,1.05292e-09,3.21302e-09,1.62756e-09,8.073e-10,5.29802e-10,6.92914e-10,8.91586e-10
4.31094e-07,3.55886e-07,2.35736e-07,1.44182e-07,6.51407e-08,4.42499e-08,4.22821e-08,3.30217e-08,1.45085e-08,1.08247e-08,9.09324e-09,1.02026e-08
2.95243e-06,3.62089e-06,4.14619e-06,4.05555e-06,3.24627e-06,2.29354e-06,1.5421e-06,9.31229e-07,5.40231e-07,2.93671e-07,1.99581e-07,1.97201e-07
1.48252e-05,2.12316e-05,2.68743e-05,3.28139e-05,3.32301e-05,2.79867e-05,2.29876e-05,1.43062e-05,1.20818e-05,1.0612e-05,8.07817e-06,8.1291e-06
1.78323e-05,2.44026e-05,3.2327e-05,5.26825e-05,5.96415e-05,4.90552e-05,4.27005e-05,2.88172e-05,3.01397e-05,2.91919e-05,2.8825e-05,2.20735e-05
1.8895e-05,1.96645e-05,2.1642e-05,4.58667e-05,7.25724e-05,4.91303e-05,4.38704e-05,3.80374e-05,3.97327e-05,2.81794e-05,2.26091e-05,1.40573e-05
2.73182e-05,2.56503e-05,3.01041e-05,3.40594e-05,6.28245e-05,3.44431e-05,3.14837e-05,3.12842e-05,2.75039e-05,2.90858e-05,2.60081e-05,2.51374e-05
1.71409e-05,1.9465e-05,2.77586e-05,2.88946e-05,5.92342e-05,4.32152e-05,4.07654e-05,3.64954e-05,2.68342e-05,1.91289e-05,1.94617e-05,1.53246e-05
2.73287e-05,1.98841e-05,2.09505e-05,4.75146e-05,6.36073e-05,3.93266e-05,2.03843e-05,2.04664e-05,2.47397e-05,2.61291e-05,2.98836e-05,2.28194e-05
2.62343e-05,2.03998e-05,2.20891e-05,5.05671e-05,6.7273e-05,4.46815e-05,2.80341e-05,2.64106e-05,1.84837e-05,2.00966e-05,2.63789e-05,2.17802e-05
2.2251e-05,2.35897e-05,2.74851e-05,3.50187e-05,5.79105e-05,4.06086e-05,3.11246e-05,2.98421e-05,2.40931e-05,2.30007e-05,2.51097e-05,1.99411e-05
2.19825e-05,2.41399e-05,2.07961e-05,2.18526e-05,5.00266e-05,5.17918e-05,2.41426e-05,1.52807e-05,1.2249e-05,1.20388e-05,1.62841e-05,1.49225e-05
3.27531e-05,2.43904e-05,1.6155e-05,3.02896e-05,4.33777e-05,3.04713e-05,1.62916e-05,2.69315e-05,2.1902e-05,2.04151e-05,1.38897e-05,1.34496e-05
2.9713e-05,2.67346e-05,1.27468e-05,2.66382e-05,3.73208e-05,2.84235e-05,2.92687e-05,2.51382e-05,1.78795e-05,1.8737e-05,1.17428e-05,1.31895e-05
1.95771e-05,2.02427e-05,1.95293e-05,1.98188e-05,3.28928e-05,1.73831e-05,2.78046e-05,1.90491e-05,1.63239e-05,1.29349e-05,1.48914e-05,1.49779e-05
2.8199e-05,2.72679e-05,2.77091e-05,2.87325e-05,3.13859e-05,2.56616e-05,1.98605e-05,1.1548e-05,1.48332e-05,2.23258e-05,1.43371e-05,1.7459e-05
2.53822e-05,3.64854e-05,4.35244e-05,4.51746e-05,4.85436e-05,2.22997e-05,3.18524e-05,3.30255e-05,2.59341e-05,2.41801e-05,1.59518e-05,1.56545e-05
2.2578e-05,2.25659e-05,3.5543e-05,4.40215e-05,4.73015e-05,4.31341e-05,4.46604e-05,3.35777e-05,2.89909e-05,2.56095e-05,2.17243e-05,2.57428e-05
1.22954e-05,1.9415e-05,2.56139e-05,2.9767e-05,3.41131e-05,1.84471e-05,3.14043e-05,1.84775e-05,3.10131e-05,3.10989e-05,1.62218e-05,1.43921e-05
2.40765e-05,2.97683e-05,3.73889e-05,3.12873e-05,3.38097e-05,2.43979e-05,3.28828e-05,3.92569e-05,3.96115e-05,4.10893e-05,3.9357e-05,2.46908e-05
3.08197e-05,3.18228e-05,3.29769e-05,4.86716e-05,5.12941e-05,2.13699e-05,2.25771e-05,4.01306e-05,3.56725e-05,2.84023e-05,4.07025e-05,2.93724e-05
4.09929e-05,3.75757e-05,2.46241e-05,4.46229e-05,5.96302e-05,4.27249e-05,2.39696e-05,1.79278e-05,2.78329e-05,3.78072e-05,5.10987e-05,3.72966e-05
3.55233e-05,4.17284e-05,3.35602e-05,3.62867e-05,5.15288e-05,4.00432e-05,3.02041e-05,2.9583e-05,2.41795e-05,4.4227e-05,5.08825e-05,3.32804e-05
3.75165e-05,4.97541e-05,5.27336e-05,4.53547e-05,5.14372e-05,4.07345e-05,3.48133e-05,3.89821e-05,3.40124e-05,5.18473e-05,5.46391e-05,3.68489e-05
5.41405e-05,6.29367e-05,3.4888e-05,3.43308e-05,5.09399e-05,3.67006e-05,4.87136e-05,4.65612e-05,2.73923e-05,6.1261e-05,6.93377e-05,3.81243e-05
7.99027e-05,8.78657e-05,7.3008e-05,6.30477e-05,8.63583e-05,9.22733e-05,9.55871e-05,5.90671e-05,4.07274e-05,4.90095e-05,4.69362e-05,5.86748e-05
