0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0
5.5301e-10,7.12546e-10,5.67158e-10,9.14474e-10,3.0848e-10,2.02316e-10,6.65677e-10,3.28739e-10,3.13292e-10,1.27739e-10,2.26234e-10,1.96633e-10
1.42741e-07,9.245e-08,5.70833e-08,3.73544e-08,1.88169e-08,8.84821e-09,4.56196e-09,4.67334e-09,4.24257e-09,3.87946e-09,2.95682e-09,2.61484e-09
1.45237e-06,1.04915e-06,7.28991e-07,5.11739e-07,3.86656e-07,2.97357e-07,2.31841e-07,1.75078e-07,1.15828e-07,6.74366e-08,5.08899e-08,2.84698e-08
5.45136e-06,3.63387e-06,2.3298e-06,1.59175e-06,1.95894e-06,2.59333e-06,2.56945e-06,2.14696e-06,2.14116e-06,2.16401e-06,1.86833e-06,1.46602e-06
1.50176e-05,1.28433e-05,1.58279e-05,1.1727e-05,5.72841e-06,1.21049e-05,1.5714e-05,1.4273e-05,1.42817e-05,1.19355e-05,1.23019e-05,8.03462e-06
1.35282e-05,1.31417e-05,1.172e-05,7.62061e-06,7.44467e-06,1.81175e-05,2.29016e-05,1.69513e-05,1.0105e-05,8.443e-06,6.84132e-06,1.50495e-05
1.70792e-05,8.87669e-06,1.02732e-05,9.05189e-06,6.86883e-06,1.32037e-05,1.76274e-05,1.36229e-05,1.05201e-05,9.17024e-06,1.22416e-05,1.41686e-05
1.66829e-05,9.21411e-06,1.64752e-05,1.43577e-05,1.00604e-05,1.23047e-05,1.5288e-05,1.22948e-05,7.69573e-06,1.44053e-05,1.10074e-05,7.14262e-06
1.48166e-05,1.4514e-05,1.52622e-05,1.38764e-05,8.45345e-06,1.78516e-05,1.98843e-05,8.2219e-06,1.47003e-05,1.37624e-05,1.35174e-05,1.47151e-05
1.86904e-05,1.16626e-05,1.65114e-05,1.42782e-05,1.24941e-05,1.69136e-05,2.14249e-05,1.60064e-05,1.26517e-05,1.1735e-05,1.55591e-05,1.30584e-05
1.55179e-05,1.3214e-05,1.57705e-05,1.42837e-05,9.84486e-06,1.28267e-05,1.19393e-05,8.82551e-06,1.0237e-05,1.03605e-05,1.0965e-05,8.77794e-06
1.60026e-05,7.67368e-06,1.49372e-05,1.49194e-05,1.1525e-05,1.21532e-05,1.02954e-05,6.09438e-06,9.70814e-06,8.29518e-06,8.5198e-06,1.08888e-05
2.03613e-05,1.05868e-05,1.19463e-05,9.91586e-06,1.03517e-05,1.63143e-05,1.38378e-05,9.31662e-06,7.65947e-06,8.83779e-06,9.85655e-06,1.0716e-05
1.81862e-05,1.12328e-05,1.46802e-05,1.30114e-05,3.73551e-06,1.06728e-05,1.43709e-05,6.50372e-06,6.47829e-06,9.60851e-06,1.29487e-05,1.24179e-05
1.56902e-05,1.08259e-05,1.44548e-05,1.53733e-05,8.5366e-06,1.22065e-05,1.57261e-05,1.08994e-05,8.65525e-06,8.92559e-06,1.13457e-05,1.51783e-05
3.20418e-05,2.08965e-05,4.14094e-05,4.45087e-05,5.58386e-05,5.63708e-05,6.196e-05,4.58791e-05,3.70648e-05,2.78055e-05,3.34561e-05,3.92311e-05
0.000374701,0.000256423,0.000764643,0.00346613,0.00545539,0.00394125,0.00193327,0.00192103,0.00860036,0.011088,0.0052396,0.00115648
0.014741,0.0115531,0.00468559,0.0141894,0.0277166,0.0234692,0.0127998,0.00305526,0.0120642,0.0178346,0.00679293,0.00848245
0.0126739,0.0174323,0.00960115,0.0166492,0.0371095,0.0143188,0.0124638,0.00252288,0.00681849,0.0131274,0.00637904,0.00602468
0.0115653,0.020445,0.0113319,0.0167831,0.0422379,0.0312412,0.0133186,0.00257199,0.00965459,0.0158724,0.00650267,0.00214455
0.0137465,0.0226059,0.0131394,0.0185883,0.0492264,0.0408214,0.0142471,0.00295175,0.0142261,0.0189848,0.00791105,0.00706349
0.0140777,0.0233189,0.0133637,0.0197452,0.0513555,0.0404655,0.013918,0.00333055,0.0125908,0.0164112,0.00487456,0.00691635
0.013964,0.0225223,0.0136903,0.0263622,0.0578085,0.0429008,0.0154041,0.00423957,0.00630572,0.00955238,0.00678534,0.00637623
0.0175384,0.0245971,0.0129279,0.0254905,0.0573155,0.0463719,0.0186509,0.00392067,0.0102455,0.0149729,0.00490359,0.00734514
0.0151969,0.0239996,0.0120778,0.0243081,0.052034,0.0437887,0.0191261,0.00372575,0.015883,0.0211339,0.00663252,0.00738884
0.0149864,0.024266,0.0128812,0.0242579,0.0519292,0.0411739,0.0184035,0.00404179,0.0103409,0.01372,0.00691541,0.00657718
0.0134088,0.0223952,0.0131984,0.0236989,0.0516998,0.0396313,0.0170032,0.00400001,0.00779073,0.00968571,0.00457198,0.00559242
0.0134625,0.0194046,0.0117118,0.0182577,0.0516254,0.0477227,0.018686,0.00515113,0.0174063,0.0182845,0.00538917,0.00489926
0.0107983,0.0139954,0.00888692,0.0172089,0.0548261,0.0469291,0.0170417,0.00370046,0.0116271,0.0139246,0.00491789,0.0028055
0.0102735,0.0098874,0.00672678,0.0192287,0.0499408,0.0350119,0.015303,0.00340717,0.00658308,0.00912922,0.00499701,0.00385834
0.0105496,0.0108479,0.00902617,0.0217879,0.0455241,0.0302422,0.0124788,0.00440515,0.0118541,0.0130169,0.00428356,0.00532229
0.0129674,0.0138097,0.00958701,0.025283,0.0525266,0.0330715,0.0138039,0.00366475,0.0128621,0.0151533,0.00625677,0.00592119
0.0167006,0.0176371,0.00893706,0.0249641,0.054093,0.0356793,0.0151446,0.00390046,0.00961466,0.0145475,0.00650713,0.00774145
0.017747,0.0197811,0.0091917,0.0252075,0.0597071,0.0416948,0.0171495,0.00408098,0.00609777,0.00677339,0.00428007,0.00790339
0.0159233,0.0209406,0.00966081,0.0230178,0.0555376,0.0403535,0.018422,0.00350348,0.0103276,0.0125673,0.00478089,0.00483032
0.0163503,0.0212318,0.0111837,0.0179368,0.0404452,0.026895,0.0179836,0.00309233,0.0131996,0.0169224,0.0055914,0.0075275
0.0152937,0.0186958,0.0086808,0.0212097,0.0467729,0.0298916,0.0182915,0.00496325,0.013356,0.012805,0.00366779,0.00494226
0.0137628,0.0182573,0.00874357,0.023098,0.055375,0.0388426,0.0173441,0.00474008,0.010349,0.00928783,0.00390981,0.00599605
0.0143497,0.0165832,0.0071568,0.019316,0.0500585,0.039388,0.0157779,0.00415322,0.0119586,0.0148764,0.00537879,0.0050461
0.0134572,0.0133522,0.005736,0.0196879,0.0543833,0.0427351,0.0150977,0.00497928,0.0184507,0.0194014,0.00493979,0.00623994
0.0138119,0.0132812,0.00650798,0.0156352,0.0513636,0.0469199,0.0161238,0.00403809,0.01171,0.0154754,0.00556286,0.00770674
0.0135647,0.0160297,0.00883275,0.0197652,0.0572203,0.0483786,0.0166713,0.00401405,0.00839633,0.00953186,0.00386204,0.00486564
0.0143075,0.0191289,0.0117627,0.0257419,0.0636778,0.0454715,0.0168757,0.00432766,0.0154461,0.0168171,0.00565054,0.00490287
0.0140432,0.0192321,0.010927,0.0285721,0.0659576,0.0443993,0.0155716,0.00450572,0.00977525,0.010946,0.00347626,0.00629911
0.0142438,0.0184813,0.00990663,0.02804,0.0609687,0.0398542,0.0154205,0.00537463,0.0122526,0.00995877,0.00385355,0.00602227
